49,98,147,196,245,293,340,387,434,481,528,575,622,669,716,762,808,850,881,904,928,948,967,992
98,196,293,390,487,582,676,770,864,958,1052,1146,1241,1336,1431,1524,1618,1703,1766,1813,1862,1904,1943,1994
147,294,439,584,729,871,1012,1153,1294,1435,1577,1719,1862,2005,2148,2289,2432,2561,2658,2730,2806,2872,2933,3011
197,393,587,781,974,1164,1353,1542,1731,1920,2111,2302,2494,2686,2878,3067,3259,3433,3565,3662,3766,3857,3940,4044
247,492,735,978,1221,1460,1698,1936,2174,2412,2653,2894,3136,3378,3620,3858,4099,4319,4487,4609,4741,4856,4960,5089
297,591,882,1174,1467,1757,2045,2332,2619,2907,3198,3490,3783,4075,4367,4654,4944,5210,5414,5561,5720,5858,5983,6139
347,690,1030,1372,1716,2058,2397,2734,3071,3409,3751,4094,4438,4781,5124,5461,5801,6114,6355,6526,6711,6872,7018,7202
397,790,1180,1573,1968,2362,2752,3140,3528,3916,4309,4703,5099,5495,5890,6278,6669,7030,7309,7504,7715,7899,8067,8280
448,892,1334,1779,2226,2672,3114,3554,3994,4433,4877,5322,5770,6218,6664,7102,7542,7948,8263,8481,8718,8926,9117,9360
501,998,1493,1992,2492,2990,3484,3975,4466,4955,5448,5941,6437,6931,7420,7898,8375,8814,9156,9396,9659,9890,10104,10378
554,1104,1652,2204,2755,3302,3843,4379,4912,5441,5971,6499,7028,7553,8072,8579,9084,9550,9919,10186,10478,10733,10970,11274
601,1197,1789,2383,2973,3557,4132,4700,5263,5821,6380,6937,7496,8052,8604,9145,9684,10185,10589,10892,11219,11502,11764,12096
637,1268,1893,2519,3140,3754,4359,4956,5549,6138,6729,7320,7915,8509,9102,9685,10267,10811,11258,11604,11973,12293,12587,12950
666,1327,1983,2641,3296,3946,4589,5225,5859,6489,7122,7756,8395,9035,9674,10304,10933,11524,12018,12412,12829,13195,13531,13931
706,1407,2104,2805,3504,4198,4885,5566,6246,6922,7602,8283,8971,9662,10352,11033,11713,12355,12900,13344,13811,14225,14605,15044
752,1499,2243,2992,3741,4485,5223,5956,6688,7416,8148,8881,9622,10366,11108,11840,12570,13262,13858,14353,14870,15331,15752,16226
805,1605,2402,3204,4007,4805,5598,6386,7172,7953,8739,9526,10321,11119,11914,12699,13482,14227,14878,15427,15997,16505,16966,17473
863,1721,2575,3434,4294,5149,5999,6843,7683,8518,9359,10202,11052,11905,12756,13596,14434,15235,15943,16548,17171,17726,18227,18769
921,1837,2749,3667,4585,5498,6406,7307,8203,9094,9992,10893,11800,12709,13617,14513,15405,16259,17020,17677,18348,18945,19483,20061
981,1957,2930,3909,4888,5861,6827,7784,8736,9683,10637,11593,12554,13515,14473,15417,16355,17254,18057,18754,19461,20089,20657,21267
1041,2077,3110,4148,5184,6213,7232,8240,9242,10238,11239,12241,13245,14246,15241,16220,17191,18121,18953,19679,20414,21067,21661,22302
1098,2190,3277,4365,5448,6522,7583,8630,9670,10702,11738,12774,13811,14845,15872,16884,17890,18857,19726,20491,21266,21952,22575,23248
1143,2279,3407,4533,5652,6762,7858,8939,10014,11081,12153,13226,14301,15375,16445,17503,18559,19578,20501,21322,22152,22881,23537,24243
1171,2335,3491,4646,5796,6940,8074,9196,10316,11431,12555,13683,14814,15945,17074,18192,19309,20390,21375,22258,23147,23921,24611,25350
