51,99,146,197,255,313,368,422,479,541,605,667,728,790,854,915,973,1028,1081,1130,1177,1224,1271,1317
102,200,298,405,525,645,755,859,967,1087,1212,1335,1457,1580,1704,1823,1937,2047,2156,2257,2354,2450,2546,2640
156,308,461,627,811,995,1161,1315,1473,1649,1832,2014,2196,2379,2563,2743,2918,3091,3265,3427,3583,3735,3886,4035
214,423,631,853,1098,1344,1568,1777,1990,2223,2463,2703,2944,3187,3434,3681,3926,4171,4417,4647,4868,5083,5295,5505
272,537,798,1073,1376,1680,1963,2232,2505,2798,3098,3399,3701,4007,4320,4637,4954,5271,5586,5882,6166,6443,6718,6991
327,646,962,1294,1656,2019,2363,2694,3030,3387,3753,4120,4489,4863,5246,5635,6023,6407,6782,7136,7476,7808,8138,8467
381,754,1124,1511,1929,2349,2751,3140,3533,3946,4369,4796,5228,5668,6118,6574,7029,7476,7908,8317,8710,9094,9477,9860
437,866,1292,1735,2210,2689,3152,3600,4048,4512,4986,5468,5960,6465,6982,7505,8028,8542,9037,9504,9952,10390,10827,11265
497,986,1473,1978,2516,3060,3591,4103,4608,5124,5650,6188,6743,7317,7904,8497,9091,9677,10244,10776,11285,11783,12279,12775
563,1118,1672,2245,2853,3468,4071,4650,5215,5788,6372,6971,7593,8238,8895,9556,10219,10876,11515,12116,12695,13263,13827,14389
636,1262,1885,2526,3203,3890,4566,5215,5844,6478,7123,7785,8474,9189,9914,10642,11376,12107,12819,13490,14140,14780,15414,16043
707,1403,2093,2799,3541,4296,5040,5754,6445,7139,7843,8566,9319,10100,10890,11683,12485,13286,14067,14807,15524,16230,16929,17622
777,1542,2297,3065,3869,4688,5495,6271,7024,7783,8552,9342,10163,11013,11871,12733,13604,14474,15325,16136,16921,17692,18455,19213
847,1681,2502,3332,4198,5080,5950,6790,7611,8443,9288,10155,11052,11977,12909,13845,14789,15732,16657,17542,18400,19242,20074,20900
914,1815,2702,3596,4525,5470,6406,7316,8210,9115,10034,10976,11947,12944,13948,14955,15969,16983,17980,18936,19867,20781,21684,22580
983,1952,2904,3862,4855,5864,6867,7847,8811,9781,10764,11772,12812,13880,14956,16035,17119,18202,19269,20296,21300,22285,23258,24226
1056,2096,3117,4143,5205,6282,7354,8406,9443,10481,11531,12609,13723,14867,16020,17176,18338,19498,20642,21745,22824,23881,24925,25967
1134,2252,3350,4453,5592,6744,7890,9018,10132,11244,12369,13524,14717,15942,17175,18411,19655,20898,22123,23304,24458,25587,26702,27815
1217,2419,3602,4789,6010,7241,8464,9668,10857,12043,13244,14475,15745,17048,18360,19675,20998,22320,23623,24881,26109,27310,28495,29675
1294,2574,3834,5096,6389,7692,8985,10255,11508,12759,14028,15328,16667,18042,19432,20825,22226,23626,25008,26345,27651,28930,30189,31438
1365,2716,4045,5375,6736,8111,9474,10811,12129,13447,14787,16158,17568,19015,20481,21952,23432,24910,26369,27783,29164,30517,31846,33162
1433,2851,4245,5639,7066,8512,9945,11350,12735,14122,15533,16974,18452,19965,21499,23042,24597,26151,27685,29174,30627,32050,33447,34830
1501,2986,4445,5902,7394,8909,10412,11887,13342,14801,16283,17793,19337,20914,22514,24127,25756,27387,29000,30569,32101,33601,35074,36534
1569,3121,4645,6165,7722,9305,10880,12428,13957,15492,17048,18630,20244,21891,23564,25251,26957,28670,30370,32029,33652,35243,36806,38357
