50,100,150,199,248,297,346,395,445,496,552,610,683,783,908,1036,1163,1290,1417,1545,1673,1801,1928,2054
100,200,300,398,496,594,692,790,890,992,1104,1220,1362,1553,1794,2047,2301,2555,2809,3065,3321,3577,3831,4083
150,300,449,595,742,889,1035,1182,1332,1486,1655,1829,2033,2300,2640,3009,3387,3768,4149,4533,4917,5301,5683,6061
199,398,595,789,984,1179,1373,1568,1768,1974,2201,2433,2694,3025,3446,3919,4416,4922,5430,5942,6454,6966,7476,7981
248,496,742,984,1227,1470,1712,1955,2204,2461,2745,3034,3351,3740,4229,4793,5401,6030,6665,7305,7945,8585,9223,9856
297,594,889,1179,1470,1761,2051,2342,2640,2947,3285,3629,4001,4446,4997,5639,6348,7096,7857,8624,9392,10160,10926,11687
346,692,1036,1374,1713,2052,2390,2729,3076,3433,3824,4223,4650,5150,5759,6469,7268,8128,9013,9907,10803,11700,12595,13485
395,790,1183,1569,1956,2343,2729,3116,3512,3920,4365,4819,5301,5856,6521,7293,8172,9136,10144,11165,12190,13216,14241,15261
444,888,1330,1764,2199,2634,3068,3503,3948,4407,4907,5417,5955,6565,7285,8116,9067,10126,11251,12397,13550,14705,15860,17011
493,986,1477,1959,2442,2925,3407,3890,4384,4894,5450,6017,6611,7276,8051,8939,9956,11099,12330,13593,14869,16151,17436,18718
542,1084,1624,2154,2685,3216,3746,4277,4820,5381,5993,6617,7267,7987,8818,9763,10842,12060,13384,14752,16139,17539,18948,20357
592,1184,1773,2352,2932,3512,4091,4671,5263,5875,6542,7222,7927,8702,9590,10592,11732,13023,14436,15907,17409,18935,20482,22038
642,1284,1923,2551,3180,3809,4437,5066,5707,6370,7091,7826,8585,9415,10360,11420,12623,13989,15497,17082,18719,20398,22116,23857
692,1384,2072,2749,3427,4105,4782,5460,6150,6863,7637,8425,9238,10123,11125,12244,13511,14955,16564,18278,20075,21941,23867,25831
741,1482,2219,2944,3670,4396,5121,5847,6586,7349,8175,9016,9883,10823,11881,13058,14386,15902,17606,19452,21423,23496,25651,27856
790,1580,2366,3139,3913,4687,5460,6234,7022,7835,8712,9606,10527,11522,12635,13869,15255,16835,18622,20595,22748,25038,27426,29871
839,1678,2513,3334,4156,4978,5799,6621,7458,8320,9248,10195,11171,12221,13389,14679,16122,17763,19628,21727,24063,26568,29181,31855
888,1776,2659,3528,4398,5268,6137,7007,7892,8803,9782,10782,11813,12917,14138,15483,16984,18687,20631,22859,25381,28099,30929,33822
937,1874,2806,3723,4641,5559,6476,7394,8327,9287,10317,11371,12457,13614,14887,16287,17846,19613,21641,24006,26723,29660,32710,35821
991,1982,2967,3935,4903,5870,6836,7803,8785,9795,10877,11984,13124,14334,15660,17115,18732,20564,22682,25198,28126,31299,34584,37925
1087,2172,3244,4287,5316,6336,7352,8368,9400,10461,11595,12755,13949,15212,16591,18101,19777,21678,23893,26570,29720,33140,36671,40254
1235,2461,3654,4790,5888,6964,8031,9097,10180,11293,12480,13693,14940,16255,17687,19252,20987,22961,25282,28130,31506,35175,38956,42786
1394,2767,4080,5304,6467,7598,8717,9835,10970,12136,13377,14643,15942,17309,18793,20412,22206,24257,26694,29720,33322,37237,41266,45342
1518,3002,4403,5693,6911,8094,9265,10435,11622,12842,14138,15457,16807,18225,19761,21433,23286,25416,27975,31183,35008,39164,43437,47755
