95,199,324,468,617,755,873,975,1071,1169,1267,1358,1435,1499,1563,1632,1704,1787,1887,1993,2101,2208,2315,2422
185,392,644,937,1245,1533,1776,1981,2171,2363,2557,2740,2894,3021,3151,3292,3441,3612,3815,4026,4235,4441,4649,4858
269,579,962,1411,1890,2342,2720,3029,3305,3582,3865,4135,4363,4549,4740,4946,5165,5418,5718,6030,6332,6627,6926,7229
350,768,1291,1905,2564,3193,3721,4143,4504,4859,5223,5573,5868,6105,6341,6592,6859,7169,7541,7938,8323,8698,9078,9466
434,969,1646,2438,3285,4099,4795,5352,5813,6252,6694,7117,7471,7747,8007,8278,8565,8900,9309,9762,10213,10659,11114,11581
520,1179,2019,2995,4029,5025,5892,6601,7191,7739,8265,8753,9156,9466,9743,10026,10324,10672,11102,11592,12095,12603,13128,13671
606,1392,2400,3558,4765,5919,6928,7761,8460,9108,9713,10259,10705,11048,11345,11642,11952,12313,12761,13279,13825,14389,14982,15602
687,1598,2768,4089,5431,6700,7805,8715,9481,10198,10869,11469,11959,12340,12668,12991,13324,13708,14182,14731,15319,15936,16595,17290
759,1782,3092,4539,5969,7316,8484,9439,10240,10998,11722,12376,12917,13345,13717,14081,14453,14875,15388,15979,16613,17282,18001,18764
818,1930,3341,4871,6360,7779,9008,10005,10836,11626,12396,13103,13698,14179,14602,15015,15436,15907,16468,17107,17789,18506,19277,20098
881,2067,3552,5141,6672,8142,9415,10445,11300,12112,12915,13665,14308,14838,15312,15777,16252,16778,17393,18084,18817,19583,20403,21274
956,2219,3778,5431,7013,8533,9852,10924,11818,12667,13514,14317,15017,15605,16138,16663,17201,17791,18469,19220,20012,20835,21711,22637
1039,2385,4025,5754,7406,8991,10374,11510,12468,13381,14295,15169,15942,16602,17208,17807,18419,19082,19831,20651,21511,22401,23343,24334
1121,2548,4270,6081,7814,9478,10941,12159,13200,14195,15192,16149,17004,17746,18437,19123,19819,20563,21390,22287,23223,24188,25204,26270
1198,2703,4504,6395,8206,9948,11491,12791,13914,14990,16070,17109,18044,18867,19644,20420,21205,22034,22945,23928,24948,25993,27088,28235
1275,2858,4738,6708,8596,10416,12039,13420,14623,15778,16938,18058,19074,19978,20840,21703,22576,23491,24488,25557,26661,27788,28963,30190
1355,3019,4980,7030,8997,10896,12599,14060,15342,16575,17814,19015,20113,21099,22046,22997,23959,24962,26046,27201,28390,29601,30859,32168
1445,3198,5246,7382,9433,11417,13205,14750,16115,17431,18754,20041,21226,22299,23336,24380,25435,26529,27701,28942,30217,31513,32855,34248
1546,3398,5542,7772,9915,11992,13874,15512,16970,18379,19796,21178,22458,23625,24758,25900,27052,28240,29501,30829,32190,33571,34998,36478
1653,3612,5862,8196,10441,12619,14601,16339,17896,19404,20920,22402,23782,25048,26281,27523,28775,30061,31416,32834,34284,35754,37270,38841
1762,3830,6189,8631,10983,13267,15353,17193,18850,20457,22070,23650,25130,26497,27831,29173,30526,31913,33365,34878,36420,37982,39590,41252
1866,4038,6501,9047,11503,13892,16082,18024,19781,21487,23198,24878,26459,27928,29366,30812,32269,33758,35310,36921,38559,40217,41920,43675
1962,4230,6789,9431,11985,14474,16765,18807,20664,22471,24283,26065,27749,29323,30869,32423,33987,35581,37236,38948,40687,42445,44247,46101
2052,4412,7063,9797,12444,15029,17418,19559,21516,23425,25339,27225,29014,30695,32350,34014,35688,37392,39155,40972,42814,44675,46581,48539
