138,278,421,567,717,870,1024,1178,1333,1489,1648,1807,1966,2126,2294,2478,2643,2753,2804,2843,2886,2934,2985,3037
275,554,839,1130,1429,1734,2042,2351,2660,2972,3290,3608,3925,4244,4578,4942,5274,5501,5608,5690,5780,5879,5983,6088
410,826,1251,1685,2131,2586,3047,3511,3974,4440,4915,5392,5867,6344,6841,7380,7884,8243,8420,8552,8695,8850,9010,9170
543,1093,1655,2230,2820,3423,4035,4652,5268,5887,6517,7151,7783,8416,9073,9781,10461,10967,11233,11423,11623,11838,12057,12275
671,1351,2046,2758,3488,4236,4996,5764,6532,7302,8085,8875,9663,10450,11264,12136,12991,13655,14029,14283,14543,14822,15105,15383
795,1600,2423,3267,4133,5022,5927,6843,7761,8681,9616,10561,11504,12445,13414,14447,15473,16299,16798,17127,17453,17799,18149,18490
918,1846,2794,3767,4766,5792,6838,7900,8967,10035,11120,12219,13317,14412,15535,16726,17918,18909,19549,19968,20364,20778,21197,21605
1042,2094,3166,4265,5394,6554,7738,8943,10157,11373,12607,13858,15111,16361,17637,18983,20337,21493,22283,22804,23274,23756,24245,24722
1167,2343,3538,4761,6017,7308,8627,9972,11331,12695,14077,15478,16884,18289,19718,21217,22729,24048,24992,25627,26177,26729,27289,27837
1288,2586,3903,5247,6627,8045,9494,10975,12476,13987,15515,17064,18621,20180,21763,23415,25083,26563,27666,28434,29076,29701,30332,30950
1400,2813,4247,5709,7208,8748,10323,11935,13574,15230,16903,18598,20304,22016,23753,25558,27381,29020,30284,31200,31948,32653,33354,34038
1502,3022,4569,6147,7761,9418,11113,12850,14622,16420,18237,20077,21931,23794,25684,27641,29617,31413,32839,33914,34782,35574,36346,37097
1599,3221,4877,6568,8294,10063,11872,13727,15625,17559,19517,21500,23500,25511,27551,29658,31785,33736,35324,36565,37566,38452,39294,40110
1693,3412,5171,6971,8808,10686,12604,14570,16586,18649,20744,22868,25011,27167,29354,31609,33886,35991,37741,39150,40290,41272,42179,43053
1778,3587,5444,7350,9298,11286,13311,15383,17509,19692,21918,24178,26460,28759,31091,33493,35920,38179,40090,41665,42937,44008,44973,45896
1852,3740,5685,7691,9751,11855,13992,16171,18403,20695,23031,25408,27818,30256,32731,35279,37854,40266,42336,44072,45465,46616,47633,48597
1919,3876,5896,7987,10148,12369,14627,16924,19264,21649,24065,26527,29043,31610,34224,36915,39637,42201,44429,46316,47817,49038,50103,51103
1982,4001,6083,8241,10483,12809,15189,17610,20057,22519,24993,27515,30113,32792,35539,38370,41236,43950,46328,48346,49936,51219,52330,53363
2039,4113,6247,8458,10759,13164,15650,18185,20729,23254,25777,28348,31010,33778,36642,39601,42601,45451,47956,50072,51731,53069,54226,55294
2087,4207,6386,8643,10992,13452,16013,18633,21252,23830,26400,29018,31733,34567,37515,40570,43671,46618,49207,51388,53101,54488,55689,56796
2130,4292,6513,8813,11206,13712,16326,19003,21677,24302,26917,29580,32344,35233,38241,41357,44520,47528,50172,52404,54166,55601,56849,58004
2172,4377,6641,8985,11422,13972,16631,19354,22075,24745,27404,30111,32923,35867,38933,42097,45305,48358,51048,53328,55140,56626,57927,59139
2215,4465,6775,9165,11646,14240,16944,19712,22479,25194,27896,30647,33507,36507,39633,42845,46096,49193,51931,54263,56131,57675,59038,60316
2258,4553,6910,9347,11873,14511,17260,20073,22886,25646,28391,31186,34094,37147,40326,43583,46877,50020,52809,55199,57130,58741,60174,61524
