54,107,161,216,269,321,373,425,477,529,583,643,717,812,928,1055,1192,1339,1496,1661,1825,1983,2128,2257
108,214,322,431,537,641,745,849,953,1056,1163,1281,1424,1604,1821,2059,2316,2592,2885,3192,3496,3787,4051,4285
162,321,483,646,805,961,1117,1273,1429,1584,1744,1919,2126,2380,2680,3008,3362,3741,4142,4561,4974,5366,5719,6031
215,427,643,861,1074,1283,1491,1699,1907,2114,2327,2558,2826,3147,3518,3919,4350,4812,5302,5814,6318,6793,7218,7593
267,532,802,1074,1341,1603,1864,2125,2386,2644,2910,3196,3522,3904,4338,4803,5300,5833,6404,7006,7601,8159,8654,9089
319,637,961,1287,1607,1923,2238,2553,2867,3177,3495,3834,4214,4652,5142,5665,6221,6816,7455,8131,8803,9433,9991,10484
371,741,1118,1497,1870,2239,2607,2975,3342,3705,4075,4467,4900,5392,5936,6514,7126,7779,8478,9217,9953,10645,11261,11810
423,845,1274,1705,2131,2553,2974,3395,3815,4231,4653,5098,5584,6129,6727,7360,8027,8736,9492,10289,11083,11832,12503,13107
475,949,1430,1913,2391,2865,3339,3813,4286,4755,5229,5727,6266,6865,7518,8206,8928,9692,10504,11357,12208,13013,13739,14397
529,1056,1590,2125,2656,3183,3711,4239,4766,5288,5815,6366,6958,7611,8320,9063,9840,10659,11527,12436,13343,14204,14985,15697
583,1164,1751,2339,2924,3505,4087,4669,5250,5826,6406,7010,7656,8364,9127,9925,10758,11633,12557,13522,14484,15400,16236,17002
636,1270,1910,2551,3191,3826,4462,5099,5735,6366,7000,7658,8359,9122,9940,10794,11684,12615,13595,14616,15633,16604,17495,18316
689,1376,2069,2764,3459,4148,4838,5530,6222,6908,7597,8311,9068,9888,10763,11674,12621,13609,14645,15722,16795,17821,18767,19643
743,1483,2229,2978,3728,4471,5215,5961,6708,7449,8194,8965,9780,10658,11590,12559,13564,14610,15703,16837,17966,19048,20049,20980
798,1592,2392,3195,3999,4796,5594,6394,7196,7993,8795,9625,10499,11436,12426,13453,14516,15620,16770,17961,19147,20285,21341,22328
854,1704,2560,3419,4278,5130,5983,6838,7696,8551,9416,10313,11253,12252,13301,14385,15505,16666,17873,19121,20364,21558,22670,23714
910,1816,2729,3646,4562,5469,6377,7288,8203,9119,10061,11051,12082,13154,14265,15407,16585,17804,19069,20374,21674,22924,24092,25192
966,1928,2899,3874,4847,5810,6774,7741,8714,9696,10732,11850,13010,14178,15361,16566,17805,19084,20409,21773,23131,24438,25662,26818
1021,2039,3067,4100,5130,6149,7169,8192,9224,10276,11419,12693,14016,15310,16584,17870,19185,20537,21933,23366,24788,26155,27437,28651
1076,2150,3234,4323,5409,6484,7560,8639,9731,10858,12117,13559,15061,16503,17899,19309,20746,22214,23719,25249,26747,28177,29519,30795
1132,2262,3402,4547,5689,6821,7954,9090,10245,11453,12838,14454,16141,17743,19281,20858,22475,24122,25795,27465,29058,30556,31961,33303
1188,2374,3571,4772,5970,7159,8349,9544,10766,12065,13591,15391,17270,19040,20727,22484,24304,26161,28036,29880,31591,33168,34640,36052
1244,2487,3741,4999,6253,7499,8747,10003,11298,12702,14387,16384,18464,20408,22243,24174,26192,28258,30340,32374,34229,35908,37460,38951
1300,2600,3911,5226,6536,7840,9147,10466,11840,13361,15219,17423,19709,21831,23813,25912,28120,30387,32668,34894,36914,38720,40369,41948
