37,75,111,140,162,192,229,269,312,370,483,603,688,735,782,839,904,964,1020,1104,1178,1224,1251,1277
73,148,219,278,323,382,454,532,617,731,953,1191,1360,1453,1543,1646,1757,1859,1963,2132,2297,2415,2489,2550
109,219,324,413,482,569,674,789,914,1081,1408,1763,2017,2155,2284,2425,2570,2701,2838,3067,3307,3497,3629,3736
145,290,428,546,639,753,890,1041,1205,1424,1859,2339,2685,2868,3036,3214,3393,3551,3710,3970,4252,4492,4676,4833
181,361,532,679,797,939,1109,1296,1500,1773,2324,2943,3393,3624,3831,4046,4259,4444,4624,4911,5227,5505,5729,5929
217,432,637,815,958,1128,1331,1555,1799,2126,2794,3556,4114,4394,4641,4894,5141,5353,5555,5869,6219,6534,6797,7038
254,506,746,955,1124,1322,1558,1819,2103,2482,3259,4155,4816,5145,5432,5723,6005,6245,6470,6811,7196,7549,7852,8135
294,584,860,1101,1298,1526,1797,2097,2422,2851,3728,4748,5506,5884,6212,6542,6860,7131,7382,7752,8173,8565,8909,9234
337,667,980,1254,1481,1741,2050,2392,2760,3240,4213,5354,6211,6643,7016,7387,7743,8048,8328,8730,9189,9622,10009,10378
387,761,1113,1423,1683,1978,2329,2719,3137,3675,4750,6023,6996,7500,7930,8349,8746,9087,9400,9838,10341,10822,11260,11682
458,884,1276,1625,1925,2264,2668,3119,3607,4232,5430,6864,8002,8637,9159,9637,10078,10460,10815,11301,11864,12411,12925,13440
556,1045,1485,1895,2276,2703,3211,3774,4386,5166,6528,8148,9490,10316,10969,11520,12014,12461,12902,13483,14163,14830,15476,16154
659,1214,1707,2194,2688,3246,3914,4643,5422,6401,7950,9751,11289,12312,13101,13728,14281,14809,15366,16084,16938,17776,18594,19476
740,1354,1898,2456,3057,3751,4593,5497,6437,7595,9307,11251,12931,14097,14989,15682,16290,16890,17551,18408,19443,20455,21434,22495
797,1462,2053,2664,3334,4120,5076,6092,7132,8395,10208,12243,14007,15251,16208,16958,17616,18269,18999,19953,21107,22229,23306,24470
854,1576,2226,2902,3645,4507,5536,6618,7720,9046,10921,13021,14854,16163,17175,17986,18705,19422,20228,21266,22497,23686,24824,26051
900,1669,2369,3098,3895,4808,5880,6999,8137,9499,11409,13549,15429,16786,17837,18694,19461,20228,21090,22184,23460,24686,25859,27122
927,1723,2450,3207,4031,4969,6063,7202,8360,9742,11671,13831,15734,17116,18188,19069,19861,20653,21541,22661,23959,25204,26396,27678
939,1746,2484,3252,4088,5037,6143,7294,8464,9858,11799,13970,15884,17277,18360,19253,20057,20861,21761,22893,24202,25458,26661,27955
951,1770,2519,3298,4146,5106,6224,7387,8569,9974,11927,14110,16036,17441,18536,19441,20257,21073,21984,23128,24449,25717,26932,28238
963,1794,2555,3346,4206,5177,6307,7482,8676,10092,12057,14252,16190,17607,18715,19632,20460,21288,22211,23367,24700,25979,27205,28523
977,1822,2597,3402,4276,5260,6403,7592,8800,10229,12208,14417,16369,17800,18923,19854,20696,21538,22475,23645,24992,26284,27524,28856
996,1860,2654,3478,4371,5373,6535,7743,8970,10418,12416,14645,16617,18068,19211,20161,21022,21883,22839,24028,25394,26705,27964,29316
1022,1911,2730,3579,4497,5523,6710,7944,9197,10670,12693,14948,16946,18422,19591,20566,21451,22336,23316,24530,25922,27258,28542,29920
