59,153,286,449,635,837,1047,1260,1477,1701,1933,2169,2402,2624,2831,3031,3223,3407,3583,3746,3888,4015,4123,4208
129,321,584,900,1258,1647,2055,2472,2900,3347,3812,4284,4751,5202,5632,6053,6465,6867,7257,7625,7958,8261,8523,8738
214,502,871,1301,1782,2305,2856,3424,4017,4657,5341,6042,6740,7421,8079,8726,9364,9993,10609,11197,11740,12239,12676,13045
299,669,1117,1625,2187,2793,3427,4081,4777,5559,6431,7344,8261,9160,10026,10865,11687,12500,13301,14070,14788,15456,16051,16565
368,807,1328,1916,2563,3244,3943,4656,5421,6305,7332,8435,9555,10650,11686,12656,13590,14513,15427,16312,17146,17934,18654,19294
451,973,1583,2266,3005,3769,4542,5324,6163,7143,8315,9605,10925,12202,13382,14453,15466,16462,17453,18423,19343,20216,21024,21760
542,1154,1851,2615,3427,4257,5095,5945,6858,7928,9238,10716,12241,13697,15011,16176,17262,18327,19393,20452,21470,22439,23336,24159
645,1362,2158,3007,3893,4789,5697,6626,7623,8784,10226,11888,13614,15242,16681,17936,19095,20227,21360,22497,23609,24681,25679,26596
771,1623,2553,3525,4523,5520,6533,7573,8680,9946,11521,13360,15276,17066,18629,19981,21223,22427,23621,24822,26012,27180,28285,29310
926,1951,3060,4205,5368,6523,7695,8892,10143,11537,13256,15272,17371,19322,21029,22513,23876,25188,26476,27768,29050,30318,31535,32682
1100,2322,3639,4988,6348,7698,9065,10449,11867,13404,15273,17468,19754,21874,23742,25390,26917,28389,29831,31273,32703,34117,35481,36779
1291,2723,4262,5831,7407,8974,10556,12143,13739,15424,17450,19833,22316,24618,26662,28495,30217,31887,33525,35161,36784,38388,39936,41413
1490,3136,4901,6697,8497,10291,12096,13887,15655,17484,19668,22239,24922,27414,29642,31670,33601,35487,37342,39195,41037,42855,44607,46277
1686,3542,5530,7554,9580,11601,13626,15608,17526,19482,21805,24541,27403,30073,32480,34702,36845,38953,41033,43112,45181,47220,49177,51037
1872,3930,6135,8382,10632,12876,15110,17263,19306,21361,23783,26632,29620,32427,34990,37396,39750,42085,44395,46704,49000,51258,53415,55454
2041,4284,6690,9148,11614,14073,16508,18826,20988,23132,25636,28568,31644,34552,37247,39822,42379,44938,47479,50020,52543,55016,57367,59578
2196,4608,7199,9854,12523,15185,17811,20292,22582,24829,27430,30455,33625,36639,39470,42217,44974,47750,50517,53286,56031,58713,61249,63617
2341,4910,7674,10512,13367,16208,19002,21633,24055,26425,29149,32294,35582,38722,41705,44632,47587,50572,53556,56544,59501,62383,65093,67603
2480,5199,8128,11137,14154,17138,20063,22817,25362,27864,30728,34013,37437,40715,43853,46954,50097,53280,56470,59665,62822,65893,68768,71412
2620,5487,8575,11741,14892,17984,21007,23859,26509,29132,32134,35564,39130,42543,45815,49058,52357,55715,59096,62487,65832,69081,72111,74881
2752,5761,9003,12320,15597,18783,21885,24814,27547,30264,33370,36910,40586,44107,47486,50839,54265,57777,61337,64914,68436,71854,75030,77911
2877,6022,9415,12889,16310,19610,22803,25814,28632,31446,34660,38314,42101,45723,49197,52645,56183,59837,63569,67325,71018,74601,77920,80908
2980,6240,9765,13385,16952,20382,23682,26785,29694,32610,35938,39714,43619,47347,50923,54478,58138,61939,65841,69770,73630,77374,80831,83922
3051,6394,10021,13757,17442,20995,24401,27592,30582,33583,37004,40882,44893,48729,52422,56110,59917,63879,67952,72050,76074,79974,83560,86743
