73,141,202,258,310,363,425,502,599,718,853,995,1141,1290,1434,1569,1695,1810,1910,2000,2088,2188,2298,2408
148,291,429,564,694,820,953,1103,1283,1501,1757,2033,2321,2613,2887,3133,3357,3559,3737,3899,4065,4252,4455,4659
230,460,692,928,1165,1397,1629,1872,2144,2459,2829,3233,3658,4086,4480,4830,5149,5444,5716,5974,6241,6530,6831,7128
320,644,974,1311,1655,2002,2352,2712,3097,3522,4010,4543,5105,5670,6186,6650,7082,7495,7894,8285,8684,9100,9518,9920
413,826,1240,1655,2074,2500,2944,3413,3915,4456,5066,5733,6440,7150,7795,8381,8931,9459,9974,10486,11008,11546,12083,12599
506,997,1470,1935,2407,2876,3360,3896,4502,5159,5891,6694,7550,8409,9187,9895,10540,11135,11705,12277,12870,13499,14145,14777
608,1191,1742,2278,2821,3350,3894,4508,5217,5988,6839,7776,8779,9785,10697,11527,12263,12916,13530,14158,14815,15521,16265,17014
720,1415,2076,2719,3365,3989,4632,5354,6176,7061,8028,9095,10240,11388,12435,13394,14239,14979,15672,16391,17141,17946,18804,19683
839,1661,2455,3231,4006,4755,5526,6379,7327,8327,9409,10605,11889,13175,14361,15461,16442,17309,18126,18975,19858,20801,21803,22830
962,1918,2855,3777,4697,5590,6506,7499,8576,9692,10888,12216,13641,15065,16395,17647,18782,19799,20762,21761,22800,23903,25065,26249
1086,2178,3262,4335,5408,6454,7520,8655,9859,11085,12397,13862,15433,16996,18464,19869,21165,22345,23471,24634,25841,27115,28445,29790
1209,2437,3669,4896,6126,7327,8542,9813,11136,12468,13901,15509,17231,18934,20531,22081,23536,24883,26179,27514,28896,30346,31845,33349
1330,2691,4069,5449,6835,8187,9539,10932,12366,13806,15358,17104,18971,20810,22536,24219,25821,27330,28797,30306,31863,33486,35150,36807
1447,2936,4455,5984,7522,9017,10490,11990,13527,15070,16727,18591,20579,22534,24388,26194,27929,29590,31224,32904,34631,36420,38241,40044
1560,3171,4823,6494,8175,9805,11392,12991,14616,16233,17973,19931,22006,24040,25999,27920,29783,31589,33383,35228,37119,39067,41035,42971
1672,3402,5182,6988,8806,10572,12285,13996,15720,17429,19275,21348,23538,25681,27750,29797,31800,33756,35706,37709,39757,41855,43958,46014
1783,3627,5529,7464,9414,11314,13156,14987,16823,18642,20609,22810,25132,27407,29605,31791,33942,36051,38155,40310,42508,44746,46972,49134
1892,3847,5866,7924,9999,12025,13987,15932,17878,19805,21886,24206,26653,29060,31395,33722,36020,38279,40533,42835,45173,47539,49875,52130
2000,4064,6196,8372,10566,12707,14772,16812,18850,20866,23040,25459,28011,30529,32983,35435,37867,40268,42665,45107,47575,50059,52493,54826
2110,4282,6525,8816,11126,13372,15521,17629,19735,21830,24089,26598,29240,31845,34382,36928,39472,42002,44535,47109,49699,52295,54815,57200
2219,4498,6849,9250,11671,14022,16263,18451,20635,22821,25183,27801,30553,33264,35897,38541,41195,43850,46517,49221,51929,54627,57216,59629
2307,4685,7139,9642,12168,14623,16962,19241,21512,23787,26242,28955,31806,34619,37357,40110,42880,45659,48455,51283,54103,56884,59517,61946
2359,4819,7368,9964,12588,15144,17583,19961,22330,24700,27248,30055,33003,35919,38768,41639,44529,47428,50343,53284,56201,59039,61694,64136
2381,4905,7541,10225,12942,15596,18137,20623,23107,25597,28270,31206,34284,37327,40298,43288,46296,49311,52336,55377,58370,61246,63913,66368
